goods_discount_quote,goods_name,goods_p_price,gifts,goods_image_path,venderid,goods_discount,goods_price,goods_ad,goods_promotion,goods_brand_id,goods_id,goods_image_url
0,讯景（XFX）R7 250X 2G 黑狼 六屏版 950/5000MHz 128bit DDR5 显卡,1099.00,,full/c010eb67440a1c15c5ed7432f221c056513b7790.jpg,1000000450,0,1099.00,【单卡六联屏，炒股好帮手！】miniDP*6，标配DVI/HDMI转接头，2G大显存，一览定乾坤！,,18866,1882937,https://img12.360buyimg.com/n7/jfs/t1/1027/3/4025/294778/5b9b1f8dE0704ed26/6e9c0b3282d35116.jpg
0,影驰（Galaxy） GeForce GTX 1060 大将X 1544(1759)MHz/8GHz 6G/192Bit D5X,1999.00,,full/5a6d347de5708c42ebbe78b517676504c1baf9a8.jpg,1000000308,0,1999.00,【三年质保】拒绝二手卡，拒绝翻新，全新GDDR5X！非公版设计，全数字接口！,,19962,100002089760,https://img10.360buyimg.com/n7/jfs/t26707/19/2019506197/68064/e3d2e19a/5bf4d281Nb8fd8f28.jpg
0,讯景（XFX）RX 560 4G D5 黑狼版 1295/7000MHz 128bit GDDR5 显卡,999.00,,full/78a658b773d5629403905af94623bfba69d8acf3.jpg,1000000450,0,999.00,双热管大显存，游戏有我，用五之地,,18866,5149246,https://img11.360buyimg.com/n7/jfs/t16174/122/349103566/306742/1c9b07b9/5a30d280N359777f9.jpg
0,七彩虹（Colorful）iGame1050 烈焰战神S-2GD5 GTX1050 1430-1544MHz/7000MHz 2G/128bit GDDR5 显卡,899.00,,full/772b4228e5ad11280e9a5ecf7ab20747841b9b52.jpg,1000000267,0,899.00,RGB信仰灯、金属背板、数字供电实力兼具畅快游戏体验,,22215,4101100,https://img10.360buyimg.com/n7/jfs/t1/1343/25/12019/113934/5bd18364E50f27f6e/ae73b36eab8e5e96.jpg
0,映众 GeForce GTX1060黑金战神版 1708/8000MHz 3GB/192Bit GDDR5 PCI-E 吃鸡显卡,1549.00,,full/5e741fbce8945945e98809d131f31ea2137bb16c.jpg,1000005704,0,1549.00,"电竞游戏卡, 畅快吃鸡！双风扇双热管高规散热，升级PCB更可靠！支持4K，支持VR！你还要啥960？！",,19972,3562628,https://img13.360buyimg.com/n7/jfs/t10420/343/1388428455/77264/a43bceaf/59e0170eN4be24125.jpg
0,七彩虹（Colorful）战斧 GTX1050Ti 4G V2 GTX1050Ti 1366-1468MHz/7000MHz 4G/128bit GDDR5 游戏显卡,1099.00,,full/5a486b1599ede9b9633bac2f475fe8b2679df2a3.jpg,1000000267,0,1099.00,,,22215,4835297,https://img12.360buyimg.com/n7/jfs/t10840/166/59321339/340218/c519bf23/59c4cb2fN12988c1a.jpg
0,EVGA GTX1050 2G SC GAMING ACX 2.0 1417-1531MHz/7008MHz 电脑游戏独立显卡,799.00,,full/d19682d03053b067f3c5a7c9e59d8290001f82b0.jpg,1000080223,0,799.00,,,40012,4245884,https://img14.360buyimg.com/n7/jfs/t3142/285/4961435611/207186/63af4de8/585c653fNc5153f78.jpg
0,技嘉(GIGABYTE)GeForce GT710D5-1GI 954MHz/5010MHz 1G/64bit GDDR5显卡,399.00,,full/aee7d961daca21c432c4e82446989124e3df08e3.jpg,1000000297,0,399.00,小身材大能量，GDDR5显存助力显卡性能再提升，办公娱乐新选择！,,8900,4350069,https://img14.360buyimg.com/n7/jfs/t6712/57/143130562/309558/dc6c9c01/593a61c9Nb28599aa.jpg
0,技嘉(GIGABYTE)GV-N780GHZ-3GD 1071MHz/6008MHz 3GB/384bit GDDR5显卡,1999.00,,full/785dcdec80af601e23291135ae9fcde9bc14a01c.jpg,1000000297,0,1999.00,,,8900,1003651,https://img11.360buyimg.com/n7/g14/M03/14/1A/rBEhVlMVra4IAAAAAAGIoqXK0A8AAJj4wNyxy4AAYi6683.jpg
0,昂达(ONDA)R7 260X神盾1GD5 1000/5000MHz 1G/128bit DDR5显卡,619.00,,full/f0118ab7643e9041274c076c9dd9426e5a597121.jpg,1000000382,0,619.00,双风扇设计，背板/全固态做工，性能超越7770，1080P高特效流畅运行主流游戏！3年保固，质量无忧！,,3582,1037733,https://img13.360buyimg.com/n7/g15/M09/03/06/rBEhWlLeGY8IAAAAAAG64Ylc7xIAAIFcQOoqlAAAbr5974.jpg
0,铭瑄（MAXSUN） R7 240变形金刚2G 780/4000MHz 海量2G真D5 128bit显卡,399.00,,full/db231c1845d93f96096bfe808335a1d90101d13b.jpg,1000002051,0,399.00,【2G D5显存，35w绿色低功耗】VGA+DVI+HDMI高清输出，主流网游LOL/CF/DNF/逆战全特效无压力！集显/老机升级好选择！,,13026,1105718,https://img13.360buyimg.com/n7/g15/M02/17/01/rBEhWVNPPCMIAAAAAAIyM9ksjHYAAL8_gNdsjgAAjJL584.jpg
0,华硕（ASUS）猛禽STRIX-GTX980-DC2OC-4GD5 1279MHz/7010MHz 4GB/256bit DDR5 PCI-E 3.0 显卡,4699.00,,full/04a57f8de4aea4a133ea8bd13798a2029d1228ce.jpg,1000000225,0,4699.00,清仓中,,8551,1580910,https://img10.360buyimg.com/n7/jfs/t5056/264/142979155/133520/58bb3b69/58db8362Ncdb3f4e3.jpg
0,铭瑄（MAXSUN）GeForce GT 730变形金刚2G 64bit/DDR5 PCI-E 显卡/独显,399.00,,full/afd24fbdd6d2691f4c51a924f2aa66174aeb921e.jpg,1000094211,0,399.00,【入门独立显卡】高速2G D5显存！LOL/CF全特效畅玩！384个流处理器！黑盒防尘设计散热器！智能温控功能，安静舒适！,,13026,1887955,https://img10.360buyimg.com/n7/jfs/t7561/10/2138216181/348197/3dc6caad/59aa793cN1adec9b0.jpg
0,耕升（GAINWARD）GeForce GTX1070 追风版 1594MHz/1784MHz/8008MHz 8GB GDDR5 吃鸡显卡,3199.00,,full/bfa9cc5d313ca3080fe43ecb3112f0e9e26dbf74.jpg,1000094282,0,3199.00,,,344276,2946931,https://img11.360buyimg.com/n7/jfs/t16858/97/2356615196/169384/ec91bdc0/5af2adc1N7e688a58.jpg
0,华硕（ASUS）STRIX-GTX1070-8G-GAMING 1531-1721MHz 8G/8GHz GDDR5 PCI-E3.0显卡,3699.00,,full/9e1e73e0eea64232dbd3586570a4d112c72dd5ed.jpg,1000000225,0,3699.00,【ROG吃鸡之作】超公版性能!一键超频!7相超合金供电!VR友好型接口!RGB自定义信仰灯!颠覆游戏体验!,,8551,3122546,https://img11.360buyimg.com/n7/jfs/t2779/22/3753643151/133447/afe31caf/579763e0N38cce350.jpg
0,影驰（Galaxy）GTX 1060 黑将 1544(1759)MHz/8GHz 3G/192Bit D5 PCI-E吃鸡显卡,1499.00,,full/57af722a762326772eb91cdfb34cc08dafd91d62.jpg,1000000308,0,1499.00,,,19962,3363115,https://img10.360buyimg.com/n7/jfs/t5791/149/9482183255/135597/c795d90f/5987d232N717cf0e4.jpg
0,影驰（Galaxy）名人堂 2路 双排 8cm SLI 桥接器,300.00,,full/fb41cbb2dd81d9dd45bec69c0713302a5c549c06.jpg,1000000308,0,300.00,影驰名人堂 SLI 桥接器，连通灵感，触发奇迹!,,19962,3557358,https://img13.360buyimg.com/n7/jfs/t6769/197/1967382999/72933/64c3a4f8/5987e45bN67eef22f.jpg
0,技嘉(GIGABYTE)GeForce GTX 1050Ti G1 GAMING 1366-1480MHz/7008MHz 4G/128bit游戏显卡,1399.00,,full/1b7c5da75fc35cf73a1ebea6aa75336ffa6594bc.jpg,1000000297,0,1399.00,正逆转交替风扇设计/软磁粉复合式热管强力吸温/5枚显示接口兼容无忧/G1信仰强势加成!,,8900,3936574,https://img14.360buyimg.com/n7/jfs/t19579/263/817050387/458221/d03002a/5aaa0e55N6e9102e1.jpg
0,索泰（ZOTAC）GTX1080Ti玩家力量至尊PGF OC吃鸡显卡/游戏电竞台式机独立显卡11GD5X/1620-1733/11210MHz,6699.00,,full/82ffa2f4a1660afa7cfb637f72e6b5904cbdba0e.jpg,1000002556,0,6699.00,"【游戏独显,优选索泰京东自营GTX吃鸡显卡!】3组RGB信仰灯,16+2相供电,高频显卡!",,16546,4081507,https://img12.360buyimg.com/n7/jfs/t5989/112/8577279331/206788/81c30097/59896feaN10f7f384.jpg
0,技嘉(GIGABYTE)GeForce GTX 1050 OC Low Profile 2G 1366-1506MHz/7008MHz 2G/128bit游戏显卡,999.00,,full/6e638e17ec4604b94e292060b2f023755a0cd67b.jpg,1000000297,0,999.00,"167mm刀卡,兼容各式MINI机箱!低噪音,低功耗,强散热,长寿命,支持四屏输出,轻松玩转多屏!",,8900,4414310,https://img10.360buyimg.com/n7/jfs/t7771/332/595602529/294647/6cdbfdfd/5995329cN4e07f21d.jpg
0,技嘉(GIGABYTE)GeForce GTX 1050Ti OC Low Profile 4G 1303-1442MHz/7008MHz 4G/128bit游戏显卡,1399.00,,full/19e220ce322c0da6aec845588fe2a2c4866dd921.jpg,1000000297,0,1399.00,"167mm刀卡,兼容各式MINI机箱!低噪音,低功耗,强散热,长寿命,支持四屏输出,轻松玩转多屏!",,8900,4414640,https://img10.360buyimg.com/n7/jfs/t5926/25/9708309724/287631/ad7c2e52/5995321dN3d1081d3.jpg
0,EVGA GTX1080Ti 11G SC2 ELITE GAMING iCX 1556-1670MHz/11000MHz 电脑吃鸡游戏独立显卡,4999.00,,full/40600decbf1c4449d452cc50c2c70da256bc6a89.jpg,1000080223,0,4999.00,,,40012,4558823,https://img13.360buyimg.com/n7/jfs/t5863/169/7336403897/201322/2df31371/59706384N54529911.jpg
0,华硕（ASUS）ROG STRIX-GeForce GTX1080TI-O11G-GAMING 1569-1708MHz 11100MHz 猛禽发烧级电竞游戏显卡,8699.00,,full/156bad710e6e16bd58b415038124fc3067404d6e.jpg,1000000225,0,8699.00,【猛禽显卡，专为电竞打造】RGB神光同步!一键超频!全自动制程工艺!升级镜面直触，疾速稳定!,,8551,4709296,https://img11.360buyimg.com/n7/jfs/t10474/283/2259622152/376780/917104a/59f31345Naa9cd10f.jpg
0,技嘉(GIGABYTE)AORUS GTX 1080Ti Xtreme Edition  1607-1721MHz/11232MHz 11G/352bit GDDR5X显卡,7999.00,,full/0a2b7b5e811ce36079eea3a33fb595a3371a349a.jpg,1000000297,0,7999.00,"【货源紧俏,信仰之选】AORUS旗舰登场!背板发光LOGO,“黄金之心”全金属背板!炫彩RGB信仰灯!",,8900,4729162,https://img12.360buyimg.com/n7/jfs/t18022/9/806343345/430886/325224c8/5aa8c680N806e4778.jpg
0,华硕（ASUS）DUAL-GeForce GTX1050TI-O4G-V2 1341-1455MHz 7008MHz GDDR5 雪豹游戏显卡 无需外接电源,1099.00,,full/c1d1efe25fdf3776c15cf597187cc79f309a421e.jpg,1000000225,0,1099.00,"【即插即用】霸气雪豹,双风强散热,频率升级!实测游戏畅玩！",,8551,4813197,https://img12.360buyimg.com/n7/jfs/t8368/92/672011413/383573/9876ef49/59ad1b7eN117db6e5.jpg
0,微星（MSI）GeForce GTX 1070 Ti GAMING 1607-1683MHZ 256BIT 8GB GDDR5 PCI-E 3.0 旗舰红龙 吃鸡显卡,3399.00,,full/d98ee5e70259f1de7115e11bfe924edf2df3a989.jpg,1000000266,0,3399.00,"【旧卡升级大额补贴,剑网3游戏礼包,年终大抽奖】（28日起2070领券减400）",,17443,5522917,https://img12.360buyimg.com/n7/jfs/t11722/158/440641512/491072/98e0e58e/59f04b05N3fca9ef1.jpg
0,EVGA GTX1080Ti 11G SC2 GAMING iCX 1556-1670MHz/11000MHz 电脑吃鸡游戏独立显卡,4999.00,,full/3740fb16c164f293fdbc8adfd4466404f9ef1ee5.jpg,1000080223,0,4999.00,EVGA GeForce GTX 1080 Ti 显卡选择使用 iCX 技术构建，与 iCX 散热进行动态互动式沟通并监控温度，为您提供无忧虑的战游环境。,,40012,4946528,https://img13.360buyimg.com/n7/jfs/t4555/121/4116765602/201322/2df31371/59096a77N29d2d202.jpg
